transcript_id,transcript_position,score
ENST00000007390,1105,0.718643057346344
ENST00000007390,1151,0.6758790016174316
ENST00000007516,186,0.41341185569763184
ENST00000007516,204,0.4549109637737274
ENST00000007516,307,0.2912933111190796
ENST00000007516,329,0.328430700302124
ENST00000007516,337,0.306217822432518
ENST00000007516,346,0.241856387257576
ENST00000007516,385,0.2948430091142654
ENST00000007516,397,0.12077810615301132
ENST00000007516,406,0.3001008749008179
ENST00000007516,545,0.36770281195640564
ENST00000007516,569,0.3396316826343536
ENST00000007516,604,0.3882337391376495
ENST00000007516,626,0.3495023429393768
ENST00000007516,632,0.14633388072252274
ENST00000007516,650,0.5412541151046752
ENST00000009041,186,0.3110730230808258
ENST00000009041,244,0.13326355814933777
ENST00000009041,261,0.27375125885009766
ENST00000009041,276,0.18066454976797103
ENST00000009041,416,0.6826328158378601
ENST00000009041,441,0.20822563469409944
ENST00000009041,455,0.030322309583425522
ENST00000009041,501,0.20775282979011536
ENST00000009041,531,0.15118805766105653
ENST00000009041,613,0.30892000794410707
ENST00000009041,641,0.155165895819664
ENST00000009041,653,0.2727429062128067
ENST00000009041,807,0.292389452457428
ENST00000009041,811,0.2203506797552109
ENST00000009041,928,0.1942358583211899
ENST00000009041,933,0.28559644520282745
ENST00000009041,943,0.16861665546894072
ENST00000009041,955,0.382113379240036
ENST00000009041,987,0.11683476194739342
ENST00000009041,1086,0.4483050644397736
ENST00000009041,1206,0.4221131086349487
ENST00000009041,1224,0.031908785551786424
ENST00000009041,1268,0.4467376470565796
ENST00000009041,1286,0.059834232181310655
ENST00000009041,1381,0.04163999147713184
ENST00000009041,1407,0.18108496963977813
ENST00000009041,1458,0.16976869106292725
ENST00000009041,1573,0.21385409832000732
ENST00000009041,1667,0.09015099927783013
ENST00000009589,62,0.5015141606330872
ENST00000009589,90,0.3384971618652344
ENST00000009589,147,0.16676141023635865
ENST00000009589,195,0.03331317454576492
ENST00000009589,235,0.28394203782081606
ENST00000009589,278,0.3097329497337341
ENST00000009589,300,0.2924349933862686
ENST00000009589,324,0.4089700520038605
ENST00000009589,391,0.37327107787132263
ENST00000009589,507,0.21416389048099518
ENST00000011619,2414,0.11014881134033203
ENST00000011619,2448,0.039172951504588126
ENST00000011619,2521,0.15376897305250167
ENST00000011619,2593,0.32398836612701415
ENST00000011619,2686,0.17058020606637
ENST00000011619,2703,0.08319986164569855
ENST00000011619,2846,0.02964198850095272
ENST00000011619,2878,0.11652204468846321
ENST00000011619,2901,0.40998525023460386
ENST00000011619,2914,0.22274746000766754
ENST00000011619,2928,0.09818966537714005
ENST00000011619,2958,0.20493073761463165
ENST00000012443,127,0.5722622394561767
ENST00000012443,156,0.3591482758522034
ENST00000012443,199,0.29619127213954927
ENST00000012443,212,0.18840697705745696
ENST00000012443,230,0.3492825448513031
ENST00000012443,275,0.4900113821029663
ENST00000012443,377,0.25537576973438264
ENST00000012443,455,0.39734989404678345
ENST00000012443,488,0.2058756709098816
ENST00000012443,590,0.33331220149993895
ENST00000012443,599,0.25869394838809967
ENST00000012443,613,0.27249757945537567
ENST00000012443,636,0.33791011571884155
ENST00000012443,661,0.3416206896305084
ENST00000012443,701,0.3185063719749451
ENST00000012443,711,0.44948811531066896
ENST00000012443,787,0.09547854289412498
ENST00000012443,802,0.31949220299720765
ENST00000012443,827,0.38729171752929686
ENST00000012443,848,0.18868920505046843
ENST00000012443,889,0.19195824563503266
ENST00000012443,914,0.5621375739574432
ENST00000012443,923,0.379731023311615
ENST00000012443,1018,0.1215041533112526
ENST00000012443,1022,0.25940559804439545
ENST00000012443,1031,0.2767250776290894
ENST00000012443,1196,0.17654459476470946
ENST00000012443,1250,0.27722727656364443
ENST00000012443,1355,0.1954176425933838
ENST00000012443,1364,0.32679436802864076
ENST00000012443,1472,0.28920560479164126
ENST00000012443,1505,0.2319600373506546
ENST00000012443,1652,0.3693491846323013
ENST00000012443,1704,0.35973849296569826
ENST00000012443,1802,0.3361000657081604
ENST00000012443,1961,0.26986245810985565
ENST00000014930,178,0.49680099487304685
ENST00000014930,232,0.3764455258846283
ENST00000014930,393,0.20571855902671815
ENST00000014930,475,0.1855815052986145
ENST00000014930,508,0.3897704541683197
ENST00000014930,649,0.37275986671447753
ENST00000014930,673,0.22169030904769899
ENST00000014930,723,0.2387174189090729
ENST00000014930,748,0.6597895383834839
ENST00000014930,798,0.632058835029602
ENST00000014930,835,0.03388185612857342
ENST00000022615,7,0.1911970317363739
ENST00000022615,75,0.06291184686124325
ENST00000022615,93,0.3657224476337433
ENST00000022615,156,0.2853183925151825
ENST00000022615,164,0.24016122817993163
ENST00000022615,245,0.07847385928034782
ENST00000022615,264,0.13993518203496932
ENST00000022615,271,0.6316933631896973
ENST00000022615,294,0.30262739956378937
ENST00000022615,300,0.11286451518535615
ENST00000022615,314,0.2709601819515228
ENST00000022615,355,0.19701502919197084
ENST00000022615,359,0.39973575472831724
ENST00000022615,384,0.3942323625087738
ENST00000022615,472,0.40883769989013674
ENST00000022615,540,0.21677235513925552
ENST00000022615,556,0.37607491612434385
ENST00000022615,597,0.4103121757507324
ENST00000022615,677,0.12524258345365524
ENST00000022615,687,0.09535966962575912
ENST00000022615,698,0.3543630361557007
ENST00000022615,711,0.03392951488494873
ENST00000022615,758,0.37434313297271726
ENST00000022615,799,0.5826830267906189
ENST00000022615,815,0.2817898511886597
ENST00000022615,839,0.28821044862270356
ENST00000022615,867,0.46504982709884646
ENST00000022615,907,0.6152479529380799
ENST00000022615,970,0.5489120125770569
ENST00000022615,1021,0.6618108630180359
ENST00000022615,1213,0.2856283187866211
ENST00000022615,1264,0.24829807877540588
ENST00000022615,1333,0.17220856845378876
ENST00000023939,99,0.4471393465995789
ENST00000023939,131,0.4637102484703064
ENST00000023939,151,0.42231352925300597
ENST00000023939,306,0.3703379213809967
ENST00000023939,358,0.309816437959671
ENST00000023939,367,0.27561874985694884
ENST00000023939,375,0.03569969609379768
ENST00000023939,405,0.27318134903907776
ENST00000023939,467,0.26095655262470246
ENST00000023939,516,0.1228050023317337
ENST00000023939,528,0.3058068484067917
ENST00000023939,540,0.23175825774669648
ENST00000023939,752,0.18711813986301423
ENST00000023939,797,0.10156729966402053
ENST00000023939,805,0.10346981659531593
ENST00000023939,832,0.24050258100032806
ENST00000023939,875,0.3262991726398468
ENST00000023939,920,0.26827654242515564
ENST00000023939,1014,0.20562800168991088
ENST00000023939,1306,0.37678327560424807
ENST00000023939,1420,0.03973566181957722
ENST00000023939,1427,0.6929043173789978
ENST00000023939,1470,0.0989126443862915
ENST00000023939,1523,0.3482260227203369
ENST00000029410,299,0.2539550721645355
ENST00000029410,312,0.22660086452960967
ENST00000029410,604,0.15602336525917054
ENST00000029410,631,0.7329370379447937
ENST00000029410,702,0.3542084038257599
ENST00000029410,870,0.2515369027853012
ENST00000029410,889,0.26264625787734985
ENST00000029410,910,0.30901185870170594
ENST00000029410,935,0.31429229974746703
ENST00000029410,955,0.23597418665885925
ENST00000029410,973,0.34296938180923464
ENST00000029410,1054,0.7359962701797486
ENST00000029410,1060,0.21882873475551606
ENST00000029410,1065,0.2470421552658081
ENST00000029410,1104,0.7975562810897827
ENST00000029410,1180,0.14993280172348022
ENST00000029410,1201,0.44844154119491575
ENST00000029410,1207,0.5317544341087341
ENST00000029410,1266,0.7800387263298034
ENST00000029410,1339,0.3371319711208344
ENST00000029410,1371,0.41265607476234434
ENST00000029410,1415,0.3829888880252838
ENST00000029410,1420,0.6890719652175903
ENST00000029410,1476,0.5619197368621827
ENST00000029410,1535,0.6550387620925904
ENST00000029410,1544,0.08234012052416802
ENST00000029410,1572,0.2978242814540863
ENST00000037243,158,0.2948803246021271
ENST00000037243,171,0.27527526915073397
ENST00000037243,263,0.0926692619919777
ENST00000037243,269,0.2760536462068558
ENST00000037243,382,0.4195298492908478
ENST00000037243,403,0.10717192590236664
ENST00000037243,411,0.3747390806674957
ENST00000037243,473,0.5192906200885773
ENST00000037243,518,0.3905134260654449
ENST00000037243,569,0.19496785700321198
ENST00000037243,583,0.251698237657547
ENST00000037243,602,0.342585015296936
ENST00000037243,646,0.23524433970451356
ENST00000037243,724,0.281336185336113
ENST00000037243,886,0.25622584819793703
ENST00000037243,928,0.45569679141044617
ENST00000037243,956,0.23556102812290192
ENST00000037243,976,0.03128405809402466
ENST00000037869,149,0.2881197214126587
ENST00000037869,203,0.24289021790027618
ENST00000037869,308,0.34006723165512087
ENST00000037869,401,0.7088923335075379
ENST00000037869,412,0.2419119209051132
ENST00000037869,428,0.31089596152305604
ENST00000037869,454,0.21925801634788514
ENST00000037869,784,0.03461618348956108
ENST00000037869,811,0.5324045121669769
ENST00000037869,835,0.09250505939126015
ENST00000037869,944,0.05490257740020752
ENST00000037869,965,0.18055314868688582
ENST00000037869,1056,0.5961843013763428
ENST00000037869,1068,0.22877154648303985
ENST00000037869,1084,0.47387821078300474
ENST00000037869,1180,0.686371648311615
ENST00000037869,1191,0.10226783081889153
ENST00000037869,1206,0.151492577791214
ENST00000037869,1262,0.03764184974133968
ENST00000037869,1270,0.17826003432273865
ENST00000037869,1275,0.6271791338920594
ENST00000037869,1289,0.053686420619487765
ENST00000037869,1350,0.46265865564346315
ENST00000037869,1416,0.09563995897769928
ENST00000037869,1432,0.26071577072143554
ENST00000037869,1485,0.0683147981762886
ENST00000037869,1501,0.09501536637544632
ENST00000037869,1505,0.13075660318136215
ENST00000037869,1565,0.5226565599441528
ENST00000037869,1587,0.2861359894275665
ENST00000037869,1774,0.10263993367552757
ENST00000044462,97,0.30191790461540224
ENST00000044462,129,0.5416675209999084
ENST00000044462,148,0.18802571743726731
ENST00000044462,166,0.25909621119499204
ENST00000044462,174,0.3103833794593811
ENST00000044462,236,0.2673775851726532
ENST00000044462,350,0.4786197543144226
ENST00000044462,361,0.2624352902173996
ENST00000044462,387,0.17479781657457352
ENST00000044462,408,0.32049175500869753
ENST00000044462,416,0.4576425015926361
ENST00000044462,503,0.11312849223613738
ENST00000044462,601,0.38533954620361327
ENST00000044462,677,0.057190490514039995
ENST00000044462,682,0.25148211121559144
ENST00000044462,702,0.1869172126054764
ENST00000044462,747,0.320377904176712
ENST00000044462,764,0.24289205372333528
ENST00000044462,798,0.0338243555277586
ENST00000044462,816,0.19843832552433013
ENST00000044462,836,0.08267340585589408
ENST00000044462,866,0.16629962176084517
ENST00000044462,914,0.3363952100276947
ENST00000044462,1024,0.4668721318244934
ENST00000044462,1046,0.45730013251304624
ENST00000053867,230,0.30959309339523317
ENST00000053867,253,0.2341058522462845
ENST00000053867,262,0.31034958362579346
ENST00000053867,286,0.08349230736494065
ENST00000053867,353,0.2907835513353348
ENST00000053867,395,0.3058797657489777
ENST00000053867,493,0.4540110409259796
ENST00000053867,608,0.03941097036004067
ENST00000053867,659,0.4111951470375061
ENST00000053867,734,0.28237755298614503
ENST00000053867,841,0.34258354902267457
ENST00000053867,845,0.07038061022758484
ENST00000053867,1004,0.3402117073535919
ENST00000053867,1016,0.40281336307525634
ENST00000053867,1061,0.6235951542854309
ENST00000053867,1109,0.323727011680603
ENST00000053867,1205,0.32412723302841184
ENST00000053867,1241,0.41159207224845884
ENST00000053867,1263,0.4140932857990265
ENST00000053867,1322,0.3104965269565582
ENST00000053867,1451,0.4193563461303711
ENST00000053867,1530,0.5822438716888427
ENST00000053867,1577,0.2679044514894485
ENST00000053867,1589,0.29363733232021333
ENST00000053867,1618,0.184220489859581
ENST00000053867,1827,0.29906773567199707
ENST00000053867,1844,0.03258416689932346
ENST00000053867,1849,0.21684519648551942
ENST00000053867,1862,0.1973532408475876
ENST00000053867,2012,0.3910903990268707
ENST00000053867,2025,0.22143056094646454
ENST00000053867,2041,0.6450525283813476
ENST00000053867,2053,0.3644495248794556
ENST00000053867,2070,0.4487984001636505
ENST00000053867,2121,0.07901028469204903
ENST00000053867,2137,0.4212444245815277
ENST00000053867,2258,0.3956226289272308
ENST00000054650,841,0.7897164821624756
ENST00000054650,1123,0.15137208700180055
ENST00000054666,156,0.2102673888206482
ENST00000054666,166,0.2164458602666855
ENST00000054666,194,0.2100869357585907
ENST00000054666,215,0.1905575603246689
ENST00000054666,233,0.2212255597114563
ENST00000054666,421,0.20214760899543763
ENST00000054666,430,0.4436495304107666
ENST00000054666,437,0.2237977623939514
ENST00000054666,452,0.18260035365819932
ENST00000054666,463,0.24727388322353364
ENST00000054666,470,0.18086846321821212
ENST00000054666,477,0.22722220718860625
ENST00000054666,759,0.338460898399353
ENST00000054666,771,0.09722064137458801
ENST00000054666,815,0.1844753712415695
ENST00000054666,828,0.06594239696860313
ENST00000054666,844,0.035383176431059836
ENST00000054666,893,0.3450318455696106
ENST00000054666,920,0.48546730279922484
ENST00000054666,1040,0.04191282242536545
ENST00000054666,1065,0.33706416487693786
ENST00000054666,1077,0.22343977689743041
ENST00000054666,1139,0.1409935399889946
ENST00000054666,1169,0.4919525980949402
ENST00000054666,1214,0.32120478749275205
ENST00000054666,1260,0.11464720368385314
ENST00000054666,1321,0.17529789060354234
ENST00000054666,1327,0.2729272425174713
ENST00000054666,1378,0.6756640672683716
ENST00000054666,1433,0.3048625230789185
ENST00000054666,1444,0.5265675842761993
ENST00000054666,1478,0.2731790989637375
ENST00000054666,1484,0.14553066194057465
ENST00000054666,1609,0.3845878005027771
ENST00000054666,1670,0.37165287733078
ENST00000054666,1687,0.3005954772233963
ENST00000054666,1707,0.3215139448642731
ENST00000054666,1759,0.24523559510707854
ENST00000054666,1787,0.24317482709884644
ENST00000054666,1793,0.3596697926521301
ENST00000054666,1835,0.39567853808403014
ENST00000054666,1858,0.4641862988471985
ENST00000054666,1892,0.40888683795928954
ENST00000054666,1927,0.03890349343419075
ENST00000054666,2008,0.32124386429786683
ENST00000054666,2049,0.5232912242412567
ENST00000054666,2057,0.17163839787244797
ENST00000054666,2091,0.24741855263710022
ENST00000054666,2100,0.14275807589292527
ENST00000054666,2120,0.08781927600502967
ENST00000054666,2161,0.5546046972274781
ENST00000054950,495,0.5369226336479187
ENST00000054950,503,0.3370497405529022
ENST00000054950,608,0.08325289338827133
ENST00000054950,681,0.22412586808204651
ENST00000054950,715,0.09498326033353806
ENST00000054950,828,0.2951729536056519
ENST00000054950,840,0.3421702146530151
ENST00000054950,845,0.2292269855737686
ENST00000054950,895,0.2381136804819107
ENST00000054950,923,0.09570130854845046
ENST00000054950,933,0.36055120825767517
ENST00000054950,1086,0.11763311177492142
ENST00000054950,1170,0.08025180771946908
ENST00000054950,1176,0.17852883338928222
ENST00000054950,1193,0.0717919260263443
ENST00000054950,1215,0.5673884272575378
ENST00000054950,1221,0.3304530918598175
ENST00000054950,1292,0.657904577255249
ENST00000054950,1489,0.1656908228993416
ENST00000054950,1499,0.11864104866981506
ENST00000054950,1546,0.2295005664229393
ENST00000054950,1553,0.2246871381998062
ENST00000054950,1573,0.20503620207309722
ENST00000054950,1585,0.4322385013103485
ENST00000054950,1590,0.2147451087832451
ENST00000054950,1651,0.4963154971599579
ENST00000054950,1667,0.10520098879933357
ENST00000054950,1764,0.3197579324245453
ENST00000054950,1841,0.12281742841005325
ENST00000054950,1981,0.18080805540084838
ENST00000054950,1992,0.36757305860519407
ENST00000054950,2010,0.4800402641296387
ENST00000054950,2031,0.2298651695251465
ENST00000054950,2241,0.255149582028389
ENST00000054950,2270,0.5827878832817077
ENST00000055077,110,0.435695093870163
ENST00000055077,116,0.3211599409580231
ENST00000055077,165,0.5657933235168457
ENST00000055077,224,0.26770465075969696
ENST00000055077,298,0.4765640914440155
ENST00000055077,307,0.2872387200593948
ENST00000055077,372,0.4586887896060944
ENST00000055077,389,0.25204031467437743
ENST00000055077,491,0.12728364318609237
ENST00000055077,499,0.2544585108757019
ENST00000055077,529,0.23991961777210236
ENST00000055077,550,0.2324000597000122
ENST00000055077,640,0.24980584979057313
ENST00000055077,743,0.1745207965373993
ENST00000055077,761,0.2868792325258255
ENST00000055077,800,0.06919828057289124
ENST00000055077,973,0.18752406686544418
ENST00000055077,999,0.2827311038970947
ENST00000055077,1055,0.47810815572738646
ENST00000055077,1102,0.30932171940803527
ENST00000055077,1133,0.5866638660430908
ENST00000055077,1142,0.649494981765747
ENST00000055077,1146,0.44260114431381226
ENST00000055077,1228,0.6829232573509216
ENST00000055077,1240,0.529915851354599
ENST00000055077,1335,0.2723534494638443
ENST00000055077,1358,0.08166172578930855
ENST00000055077,1455,0.38117562532424926
ENST00000055077,1552,0.5389173567295075
ENST00000072869,249,0.7579513788223267
ENST00000072869,441,0.6218706130981445
ENST00000072869,595,0.2509639739990234
ENST00000072869,618,0.6290481388568878
ENST00000072869,755,0.6887428402900696
ENST00000072869,782,0.48386289477348327
ENST00000072869,789,0.5518489241600036
ENST00000072869,853,0.7382029533386231
ENST00000072869,857,0.19819291532039643
ENST00000072869,870,0.6777710437774658
ENST00000072869,963,0.2201296031475067
ENST00000072869,983,0.23795810341835022
ENST00000072869,1022,0.3317561686038971
ENST00000072869,1148,0.336989164352417
ENST00000072869,1262,0.2229953646659851
ENST00000072869,1290,0.222162863612175
ENST00000072869,1433,0.43644189834594727
ENST00000072869,1496,0.09370347261428832
ENST00000072869,1511,0.3742861092090607
ENST00000072869,1526,0.11080596223473549
ENST00000072869,1589,0.2041124701499939
ENST00000072869,1598,0.5047534108161926
ENST00000072869,1688,0.2897809505462646
ENST00000072869,1807,0.15983896106481552
ENST00000072869,1828,0.2548771619796753
ENST00000072869,1844,0.2687772482633591
ENST00000072869,1909,0.35414530634880065
ENST00000072869,1991,0.4506313860416412
ENST00000072869,1998,0.5345617055892944
ENST00000072869,2003,0.3736616849899292
ENST00000072869,2149,0.6733322381973267
ENST00000072869,2167,0.25034706592559813
ENST00000072869,2306,0.5505644083023071
ENST00000078429,3898,0.3196365267038345
ENST00000078429,4050,0.37294572591781616
ENST00000078429,4063,0.3483539879322052
ENST00000078429,4106,0.5147398412227631
ENST00000081029,122,0.2706328690052032
ENST00000081029,191,0.24398033618927
ENST00000081029,239,0.43735852241516116
ENST00000081029,258,0.20124370157718657
ENST00000081029,264,0.5374124765396118
ENST00000081029,301,0.2017737001180649
ENST00000081029,382,0.308084636926651
ENST00000081029,413,0.42723997831344607
ENST00000081029,483,0.3069826245307922
ENST00000081029,525,0.13129720985889434
ENST00000081029,550,0.283274719119072
ENST00000081029,564,0.222791188955307
ENST00000081029,646,0.11557313203811645
ENST00000081029,671,0.28367005884647367
ENST00000081029,749,0.06590020507574082
ENST00000081029,800,0.36797874569892886
ENST00000081029,810,0.1370552271604538
ENST00000081029,1037,0.14649278149008751
ENST00000081029,1424,0.2739319413900375
ENST00000081029,1437,0.2762152150273323
ENST00000081029,1538,0.09732795655727386
ENST00000081029,1747,0.3925242364406586
ENST00000081029,1771,0.09811020568013192
ENST00000084795,26,0.0384246401488781
ENST00000084795,32,0.32703241109848025
ENST00000084795,118,0.29327511191368105
ENST00000084795,233,0.2836447596549988
ENST00000084795,256,0.3272261440753937
ENST00000084795,262,0.4405012190341949
ENST00000084795,294,0.580813729763031
ENST00000084795,319,0.27211915850639345
ENST00000084795,389,0.45723886489868165
ENST00000084795,475,0.25279276371002196
ENST00000084795,495,0.1664728954434395
ENST00000084795,566,0.2419247180223465
ENST00000084795,570,0.2726594597101212
ENST00000085068,118,0.38138694763183595
ENST00000085068,201,0.22157823145389557
ENST00000085068,356,0.5618554830551148
ENST00000085068,383,0.38287835717201235
ENST00000085068,423,0.2872872292995453
ENST00000085068,534,0.3327495515346527
ENST00000085068,546,0.4923049032688141
ENST00000085068,555,0.25673465728759765
ENST00000085068,612,0.2994701027870178
ENST00000085068,640,0.19225540459156037
